elapsed_time,x,y,z,roll,pitch,yaw,x_speed,y_speed,z_speed,roll_speed,pitch_speed,yaw_speed,control_x,control_y,control_z,control_yaw
0.48,-0.5783089677441438,-0.45545841421067945,0.9981798572153537,-0.10929973091333016,0.008251180848854678,-0.005454938079570533,-0.029845906825613888,0.29217719241769075,0.006278071559817564,-0.009286509213590624,-0.01929591847775028,0.0014099962945023743,0,40,0,0
0.52,-0.579820248689791,-0.44111159987617315,0.9987606352998547,-0.1133579135742802,0.0038725814511354067,-0.013815823686109808,-0.017295152913574398,0.3101910727013836,-0.007103216380144891,-0.0122910357672652,0.1626777993473723,0.2300980627195483,0,40,0,0
0.56,-0.5804907645860674,-0.4261590239948145,0.9987001061706424,-0.11216945891598433,0.007897207187629665,-0.006805277041202936,-0.035166564725770816,0.3784761238573266,0.015801748928226347,-0.05918216962231563,-0.13958876826000577,-0.2355557529840888,0,40,0,0
0.60,-0.5815698884873605,-0.40909827037653457,0.9991734381925763,-0.11217066749294151,0.0082658820738888,-0.005892538728634931,-0.024128890072354768,0.3945052269008315,0.006191278061032058,-0.05435298006473394,0.0006430711636402239,-0.02729068970259974,0,40,0,0
0.64,-0.5829676602634553,-0.3900704292491151,1.0000979743637919,-0.11439279303511389,0.002701269410993426,-0.013513958668019018,-0.029018437008406728,0.45751517104973527,0.013641388804748134,0.010772180189463411,0.01222690438443914,0.039548695233270786,0,40,0,0
0.68,-0.5838836086984057,-0.3701537063431546,1.000573451866374,-0.11544232140434145,0.002027260527354663,-0.015475656239152216,-0.013409955323054095,0.465188422098933,0.0032387520986405633,0.01564123927258356,0.09559996550945309,0.1458671526928741,0,40,0,0
0.72,-0.5848542705638086,-0.3485524255305236,1.0011646079955077,-0.11395953397884977,0.0024015516166489836,-0.013784696728562243,-0.035128318591008734,0.5375401802188936,0.026209591711190295,0.0025089547941350636,-0.11550216229687088,-0.14102858348385394,0,40,0,0
0.76,-0.5857276291951415,-0.3254615085125212,1.0018435869032651,-0.11560848511945813,0.002680896319175341,-0.013844690419157738,-0.025082997301396036,0.5538703403219455,0.018395339990440827,-0.011058028555298522,-0.0365408541394106,-0.010644263661163477,0,40,0,0
0.80,-0.5865506453104639,-0.300856823537069,1.0025653544667499,-0.11233953340382534,0.0005886336238802026,-0.013840654095901697,-0.021175985988425683,0.5980326041905434,0.01645270030255172,7.467409595958843e-05,0.0036284733561073312,0.000696089588122924,0,40,0,0
0.84,-0.587314104348946,-0.2749027618407918,1.0034066354229165,-0.11404216620303291,0.000914863145843603,-0.014233097746254999,-0.01702207334480516,0.6327739324520697,0.017525869930258734,0.013253911450725598,0.01697346741146212,0.01288140354297127,0,40,0,0
0.88,-0.5879686799928272,-0.2473928455082789,1.0040325529033305,-0.11513957957800684,0.0018181143444024328,-0.013593466701735947,-0.018147655962345608,0.6751200065752829,0.017827830020018372,-0.035947254218624665,0.006915131772726293,-0.010987985737239832,0,40,0,0
0.92,-0.5882264944715128,-0.2189228383873712,1.0043020490214114,-0.1135503931181046,0.007865871965795648,-0.006250030689781692,-0.01575389574677948,0.6914563528088484,0.016788494400116226,0.02901053813840317,-0.025774961806809,-0.010478821756542852,0,40,0,0
0.96,-0.5888651866409966,-0.18849234031827783,1.004773866346938,-0.11401942547834647,0.00723395116892625,-0.007139568652444368,-0.005442105982047524,0.7445922916637672,0.002133873912716533,0.020403153800555504,0.1629554418996322,0.19018657100702016,0,0,0,0
1.00,-0.5897060978873344,-0.15635883134870907,1.0053619809000798,-0.11805746187852621,0.004862615889290239,-0.014045702146023454,-0.019996000794952114,0.7688886816331828,0.014425786153125845,-0.15567153571116105,-0.07436738251467262,-0.2214152450218105,0,0,0,0
1.04,-0.5901976640297943,-0.12311974806866435,1.005738651191907,-0.11632149725943623,0.003093070737641604,-0.013674991276824894,-0.013749794287014295,0.8225655588673574,0.009261750692324789,0.0166611098661605,-0.021591653660594186,-0.0032257982251646705,0,0,0,0
1.08,-0.5903480571839747,-0.08891113571158368,1.0057341661928996,-0.10633005882929485,0.006545966966669689,-0.006027314301457425,-0.014308191610842977,0.8644571036142161,0.01186530432048215,0.13364225340405472,-0.006229034647959495,0.062208402163404265,0,0,0,0
1.12,-0.5911922400940738,-0.052581135845731174,1.0063777310553157,-0.08869464792897723,0.0018101478405865151,-0.010815172662349975,-0.01075889376759346,0.8601903892965941,0.002873525707895444,0.3669137618672409,-0.010864079331127666,0.025393014692484582,0,0,0,0
1.16,-0.5911352257455699,-0.01630117205142678,1.0062759531937668,-0.06701074969029346,0.008303073624444962,-0.001252521606855053,-0.011232188173151487,0.9138652377037642,0.013575444700137905,0.4949375367118945,-0.026970740654768652,0.053876329723910384,0,0,0,0
1.20,-0.5919386951939379,0.02161837619402996,1.0069401045977382,-0.04919057210827153,0.0028684000338752846,-0.007749255590613965,-0.009591154395484603,0.9241818553156209,0.004483895344312152,0.46520111080346527,0.04012248746333948,0.036211156744472714,0,0,0,0
1.24,-0.5918614197777449,0.05888195268982599,1.006946398194527,-0.03554247779118151,0.007656391190369621,0.0004964153353231906,-0.00965753912897418,0.9497372745834667,0.01039544570500762,0.41897229561155036,-0.01267584314898434,0.032426039659254106,0,0,0,0
1.28,-0.5926038805983554,0.09723802750027821,1.0076599912955042,-0.02787336362711183,0.003925440306063621,-0.005234575139313035,0.00364043221105804,0.9262167288055557,-0.0037268478800929,0.3161152832817094,0.13468301893990445,0.20773966038108954,0,0,0,0
1.32,-0.5924378617102112,0.1345045849513766,1.0075258459339929,-0.022411132960521923,0.009741796881102341,0.0017978856435951242,-0.006804997492664544,0.955316071060809,0.007395204420805404,0.10973663822151296,0.01782740431794589,-0.03200908076646853,0,0,0,0
1.36,-0.5931570414610512,0.17272075610390616,1.0082448937348447,-0.018159406698542917,0.0027681802082224066,-0.004853341494929613,-0.018523770593971214,0.9499225132860192,0.019293596748719045,0.19451504334770112,-0.1731210726818609,-0.1270046111723001,0,0,0,0
1.40,-0.5930491836423663,0.2099178374432995,1.0081214386057131,-0.017017165448447707,0.011615215853064007,0.0034694444212361834,0.0036319471061492374,0.9134939558480996,-0.004317325497294865,-0.01932685856490226,0.227503321266497,0.1775926457517427,0,0,0,0
1.44,-0.5937567929832994,0.24760329874289996,1.0087168404910893,-0.019767106852324006,0.005067186484533873,-0.005804334400322887,-0.017444972610592167,0.962866805848402,0.013580599576374636,-0.06333298827066695,-0.10318394453292583,-0.1884105341955891,0,0,0,0
1.48,-0.5936613765845156,0.2844845349286139,1.0086989894700684,-0.020688669250099417,0.011619602764619916,0.0006975557021073905,0.002398842583898135,0.9182990615577318,-0.00023920000360065522,-0.00579082213054995,0.09986823995663771,0.12092960279737439,0,0,0,0
1.52,-0.5944019366620801,0.3218986242734321,1.0093766236589872,-0.02333331097724693,0.005866329556823105,-0.006533224131999375,-0.0204971198664267,0.9283407809903327,0.01842154150418468,0.04393592557747678,-0.18026185939789457,-0.12439964512590104,0,0,0,0
1.56,-0.5948221335060055,0.359076550702968,1.0098719235621758,-0.02293381500208173,0.005035685357299938,-0.005604638162314652,-0.0005222918529677686,0.9384657195178917,0.006347629371076524,0.015502702417462516,0.1522531603494124,0.21562672915583023,0,0,0,0
1.60,-0.5953433181861238,0.39597124473802275,1.010443617408707,-0.02059879036508531,0.0032435781850440465,-0.004572300822536992,-0.019472930717510495,0.9294098571351558,0.01595819419850299,-0.09942625597894097,-0.1114938051109534,-0.2271128618609013,0,0,0,0
1.64,-0.5958849945105561,0.4419708880791725,1.010879929861078,-0.021525496033391527,0.004948192688815745,-0.003911286237720921,-0.012320970613621692,0.9273142680380444,0.011390675171037397,0.09439301175320647,-0.05214475356440657,0.0710426115865708,0,0,0,0
1.68,-0.5963599803467006,0.47856231447693276,1.0111969129918457,-0.022451822029470308,0.0037279866989410326,-0.006493637557377369,-0.010458317195898617,0.8928714554839632,0.011413584859249088,-0.04157906607230702,0.002195814007244654,-0.027383891333216573,0,0,0,0
1.72,-0.5968714945064806,0.5150802889072101,1.0117398799156936,-0.022195726045476854,0.003297978926482384,-0.006074547722144406,-0.012723981234138874,0.9386371088817914,0.009096303729222396,-0.05833958531395752,0.05356885740152879,-0.023518543443193297,0,0,0,0
1.76,-0.5969671551567575,0.5511040738374632,1.0117633422266548,-0.02140487508322701,0.010379396345132047,0.0017131783658153234,-0.0032058333178253285,0.9027008449604443,0.003603399023265218,0.08615486039529864,0.10657575273081125,0.19592252635458815,0,0,0,0
1.80,-0.5979113660833214,0.5878868467371349,1.012549066522467,-0.021346486324477703,0.004151133612494792,-0.004998153037366552,-0.025326089877126215,0.919026804527999,0.020616253691736638,-0.00025191128820504014,-0.13944208055582516,-0.14727213869397734,0,0,0,0
1.84,-0.5985110780949332,0.6242012939715433,1.0129759178953717,-0.020695541654173682,0.0036211470479020347,-0.005013669770390205,-0.011986190658265544,0.9017171728082986,0.008361243127953989,-0.045797844843476196,0.018445673665961962,-0.03738783245000121,0,0,0,0
1.88,-0.5985055648708866,0.659717252158133,1.013020848836729,-0.02118694208729836,0.011551537819689268,0.004200400254107592,-0.015015040851054077,0.9146205946366288,0.012946572763187834,0.02903608026843753,-0.00359147159933168,0.023954669432049366,0,0,0,0
1.92,-0.5998184230710071,0.6964562317409589,1.0140432676477973,-0.02356821548294778,0.004973958833764752,-0.004957660330891056,-0.015748232672110316,0.9038651383786523,0.010452515547163957,-0.05296048231977622,0.01448481182685096,-0.01364726128040505,0,0,0,0
