0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000
0.00083,0.00000,0.00000,0.00000
0.00000,0.00081,0.00000,0.00000
0.00000,0.00000,0.00266,0.00000
0.00000,0.00000,0.00000,0.00138
