Timestamp,Reference X,Reference Y,Reference Z,Reference Yaw,Current X,Current Y,Current Z,Current Yaw,Input X,Input Y,Input Z,Input Yaw
0.0,0.0,0.0,1.0,0.0,0.021,-0.02,1.003,-0.0,1,-1,-1,-1
0.04,0.0,0.01,1.0,0.0,0.021,-0.02,1.002,-0.001,-1,11,1,-1
0.08,0.0,0.016,1.0,0.0,0.022,-0.02,1.001,0.006,1,11,-1,1
0.12,0.001,0.024,1.001,0.0,0.021,-0.02,1.001,-0.002,-1,11,1,1
0.16,0.001,0.03,1.001,0.0,0.021,-0.019,1.001,-0.002,1,10,1,1
0.2,0.002,0.036,1.002,0.0,0.022,-0.019,1.0,-0.003,-1,10,1,1
0.24000000000000002,0.003,0.042,1.003,0.0,0.022,-0.018,1.0,-0.003,1,9,3,1
0.28,0.004,0.05,1.004,0.0,0.022,-0.018,1.0,-0.003,1,8,-1,1
0.32,0.005,0.056,1.005,0.0,0.023,-0.016,1.0,-0.003,1,8,1,1
0.36,0.006,0.062,1.006,0.0,0.023,-0.014,1.001,-0.002,1,8,1,1
0.39999999999999997,0.007,0.068,1.007,0.0,0.024,-0.012,1.001,-0.002,1,8,1,1
0.43999999999999995,0.008,0.073,1.008,0.0,0.024,-0.009,1.001,-0.002,1,7,1,2
0.4799999999999999,0.01,0.081,1.01,0.0,0.025,-0.005,1.001,-0.005,1,7,-4,3
0.5199999999999999,0.012,0.087,1.012,0.0,0.026,-0.001,1.002,-0.001,2,5,3,2
0.5599999999999999,0.014,0.095,1.014,0.0,0.027,0.003,1.003,-0.001,1,5,-6,3
0.6,0.016,0.1,1.016,0.0,0.028,0.008,1.004,-0.003,2,4,6,3
0.64,0.018,0.106,1.018,0.0,0.029,0.013,1.005,0.001,2,5,-1,3
0.68,0.02,0.112,1.02,0.0,0.03,0.019,1.006,-0.003,1,3,2,3
0.7200000000000001,0.022,0.117,1.022,0.0,0.031,0.024,1.008,0.008,1,5,-5,4
0.7600000000000001,0.025,0.125,1.025,0.0,0.032,0.029,1.009,0.0,2,3,1,3
0.8000000000000002,0.027,0.13,1.027,0.0,0.034,0.036,1.012,0.008,3,4,1,3
0.8400000000000002,0.029,0.136,1.029,0.0,0.035,0.042,1.014,0.001,2,3,1,3
0.8800000000000002,0.032,0.141,1.032,0.0,0.036,0.047,1.016,-0.002,3,4,1,3
0.9200000000000003,0.036,0.148,1.036,0.0,0.037,0.054,1.018,0.001,2,3,2,4
0.9600000000000003,0.038,0.154,1.038,0.0,0.039,0.061,1.02,-0.002,3,3,-5,4
1.0000000000000002,0.042,0.161,1.042,0.0,0.041,0.067,1.022,0.008,2,2,4,5
1.0400000000000003,0.045,0.166,1.045,0.0,0.042,0.073,1.025,0.004,3,3,-5,5
1.0800000000000003,0.049,0.173,1.049,0.0,0.044,0.079,1.027,0.003,3,3,1,5
1.1200000000000003,0.053,0.18,1.053,0.0,0.045,0.085,1.03,0.004,3,3,-1,6
1.1600000000000004,0.057,0.185,1.057,0.0,0.048,0.092,1.032,0.001,4,3,-7,5
1.2000000000000004,0.061,0.191,1.061,0.0,0.05,0.098,1.035,0.002,4,2,5,5
1.2400000000000004,0.065,0.196,1.065,0.0,0.052,0.104,1.038,0.009,4,2,-3,5
1.2800000000000005,0.068,0.201,1.068,0.0,0.054,0.111,1.042,0.004,3,2,-1,5
1.3200000000000005,0.072,0.206,1.072,0.0,0.057,0.117,1.046,0.003,4,2,-1,5
1.3600000000000005,0.076,0.21,1.076,0.0,0.059,0.123,1.049,-0.0,3,1,-1,6
1.4000000000000006,0.081,0.216,1.081,0.0,0.063,0.131,1.052,-0.003,3,1,-1,7
1.4400000000000006,0.085,0.221,1.085,0.0,0.065,0.138,1.056,0.002,4,-1,1,6
1.4800000000000006,0.089,0.225,1.089,0.0,0.068,0.145,1.059,0.003,4,1,1,7
1.5200000000000007,0.094,0.231,1.094,0.0,0.071,0.151,1.062,0.002,4,1,-1,8
1.5600000000000007,0.097,0.234,1.097,0.0,0.074,0.158,1.066,0.002,4,-1,1,7
1.6000000000000008,0.102,0.238,1.102,0.0,0.078,0.165,1.069,-0.001,4,1,-1,8
1.6400000000000008,0.109,0.245,1.109,0.0,0.083,0.175,1.075,0.001,4,1,-1,8
1.6800000000000008,0.115,0.25,1.115,0.0,0.087,0.184,1.08,0.001,3,-1,-2,8
1.7200000000000009,0.121,0.256,1.121,0.0,0.091,0.19,1.083,0.006,4,-1,-2,9
1.760000000000001,0.124,0.258,1.124,0.0,0.095,0.197,1.087,0.001,3,1,-2,10
1.800000000000001,0.13,0.263,1.13,0.0,0.1,0.205,1.092,0.0,4,-2,3,9
1.840000000000001,0.135,0.267,1.135,0.0,0.105,0.212,1.096,0.005,4,-1,-1,10
1.880000000000001,0.141,0.272,1.141,0.0,0.109,0.219,1.1,0.003,4,-1,-1,10
1.920000000000001,0.146,0.275,1.146,0.0,0.113,0.225,1.104,0.001,4,-1,-1,11
1.960000000000001,0.153,0.279,1.153,0.0,0.118,0.232,1.108,0.001,3,-1,1,11
2.000000000000001,0.161,0.285,1.161,0.0,0.125,0.241,1.115,0.002,3,-2,-3,11
2.040000000000001,0.166,0.288,1.166,0.0,0.129,0.246,1.119,0.003,3,-1,-1,11
2.080000000000001,0.173,0.292,1.173,0.0,0.137,0.255,1.126,0.004,3,-1,-5,13
2.120000000000001,0.179,0.295,1.179,0.0,0.142,0.261,1.131,0.003,3,-1,-1,12
2.160000000000001,0.186,0.299,1.186,0.0,0.148,0.266,1.135,0.004,3,-1,2,12
2.200000000000001,0.191,0.302,1.191,0.0,0.155,0.273,1.141,0.005,3,-1,-5,13
2.240000000000001,0.196,0.304,1.196,0.0,0.161,0.278,1.146,0.004,3,-2,3,12
2.280000000000001,0.204,0.308,1.204,0.0,0.166,0.284,1.151,0.005,3,-3,-1,14
2.320000000000001,0.211,0.311,1.211,0.0,0.173,0.289,1.156,0.009,2,-2,-6,14
2.360000000000001,0.216,0.313,1.216,0.0,0.18,0.295,1.163,0.004,2,-2,-4,14
2.4000000000000012,0.224,0.316,1.224,0.0,0.186,0.3,1.169,0.003,4,-1,-1,12
2.4400000000000013,0.23,0.318,1.23,0.0,0.193,0.305,1.175,0.004,1,-3,-1,12
2.4800000000000013,0.237,0.321,1.237,0.0,0.203,0.312,1.183,0.008,2,-2,-1,13
2.5200000000000014,0.245,0.323,1.245,0.0,0.209,0.317,1.19,0.003,3,-2,-1,13
2.5600000000000014,0.252,0.325,1.252,0.0,0.218,0.322,1.197,0.003,1,-3,-1,13
2.6000000000000014,0.258,0.327,1.258,0.0,0.224,0.327,1.203,0.003,2,-3,-1,14
2.6400000000000015,0.264,0.328,1.264,0.0,0.231,0.331,1.21,0.002,2,-3,4,11
2.6800000000000015,0.27,0.33,1.27,0.0,0.238,0.336,1.216,0.003,2,-4,5,11
2.7200000000000015,0.276,0.331,1.276,0.0,0.249,0.342,1.225,0.004,2,-3,-2,12
2.7600000000000016,0.284,0.333,1.284,0.0,0.258,0.347,1.233,0.004,1,-4,-1,11
2.8000000000000016,0.289,0.334,1.289,0.0,0.265,0.351,1.239,0.005,2,-3,1,11
2.8400000000000016,0.293,0.334,1.293,0.0,0.272,0.354,1.245,0.004,2,-3,-3,11
2.8800000000000017,0.299,0.335,1.299,0.0,0.281,0.359,1.252,0.005,2,-3,-4,11
2.9200000000000017,0.303,0.336,1.303,0.0,0.288,0.362,1.258,0.01,2,-3,-4,11
2.9600000000000017,0.311,0.336,1.311,0.0,0.297,0.366,1.265,0.006,1,-5,-1,9
3.0000000000000018,0.319,0.337,1.319,0.0,0.304,0.369,1.271,0.006,1,-5,-1,10
3.040000000000002,0.325,0.337,1.325,0.0,0.313,0.372,1.277,0.013,3,-4,-2,12
3.080000000000002,0.329,0.337,1.329,0.0,0.32,0.376,1.283,0.006,2,-5,-1,11
3.120000000000002,0.337,0.337,1.337,0.0,0.327,0.378,1.288,0.013,1,-5,-1,12
3.160000000000002,0.343,0.337,1.343,0.0,0.334,0.381,1.294,0.008,1,-5,-2,10
3.200000000000002,0.349,0.337,1.349,0.0,0.343,0.384,1.301,0.008,2,-4,-1,12
3.240000000000002,0.359,0.337,1.359,0.0,0.354,0.388,1.309,0.009,1,-5,-1,11
3.280000000000002,0.365,0.336,1.365,0.0,0.361,0.39,1.314,0.009,1,-4,-2,12
3.320000000000002,0.371,0.336,1.371,0.0,0.368,0.391,1.32,0.009,1,-4,-2,12
3.360000000000002,0.379,0.335,1.379,0.0,0.376,0.393,1.326,0.009,2,-4,-2,13
3.400000000000002,0.383,0.335,1.383,0.0,0.386,0.395,1.334,0.01,1,-5,-2,12
3.440000000000002,0.389,0.334,1.389,0.0,0.394,0.396,1.34,0.009,1,-4,-3,11
3.480000000000002,0.397,0.332,1.397,0.0,0.403,0.397,1.348,0.009,1,-5,1,11
3.5200000000000022,0.401,0.332,1.401,0.0,0.408,0.398,1.352,0.009,1,-4,-2,11
3.5600000000000023,0.407,0.33,1.407,0.0,0.417,0.398,1.359,0.008,2,-4,-2,12
3.6000000000000023,0.415,0.329,1.415,0.0,0.428,0.399,1.367,0.008,1,-5,-1,11
3.6400000000000023,0.42,0.327,1.42,0.0,0.435,0.399,1.372,0.007,1,-4,-2,11
3.6800000000000024,0.426,0.325,1.426,0.0,0.442,0.399,1.377,0.009,1,-5,-1,12
3.7200000000000024,0.432,0.324,1.432,0.0,0.449,0.399,1.383,0.008,1,-5,-3,11
3.7600000000000025,0.436,0.323,1.436,0.0,0.457,0.399,1.389,0.007,2,-5,-1,12
3.8000000000000025,0.443,0.32,1.443,0.0,0.464,0.398,1.395,0.008,2,-6,-1,12
3.8400000000000025,0.451,0.317,1.451,0.0,0.472,0.398,1.402,0.008,1,-5,-2,12
3.8800000000000026,0.456,0.315,1.456,0.0,0.479,0.397,1.408,0.009,1,-6,-1,11
3.9200000000000026,0.46,0.314,1.46,0.0,0.486,0.397,1.413,0.009,-1,-5,-1,10
3.9600000000000026,0.466,0.311,1.466,0.0,0.494,0.396,1.42,0.008,1,-5,-2,11
4.000000000000003,0.471,0.309,1.471,0.0,0.501,0.395,1.425,0.009,1,-5,-4,10
4.040000000000003,0.48,0.304,1.48,0.0,0.509,0.393,1.431,0.01,-1,-5,-1,12
4.080000000000003,0.487,0.301,1.487,0.0,0.518,0.391,1.437,0.009,1,-5,-2,13
4.120000000000003,0.494,0.297,1.494,0.0,0.524,0.389,1.442,0.007,-1,-4,-2,12
4.160000000000003,0.501,0.293,1.501,0.0,0.533,0.387,1.449,0.008,-1,-4,-2,13
4.200000000000003,0.508,0.289,1.508,0.0,0.541,0.384,1.456,0.008,-1,-4,-2,11
4.240000000000003,0.515,0.285,1.515,0.0,0.55,0.381,1.464,0.008,-1,-4,-2,11
4.280000000000003,0.52,0.282,1.52,0.0,0.557,0.379,1.469,0.009,-1,-5,-2,13
4.320000000000003,0.527,0.277,1.527,0.0,0.565,0.376,1.476,0.007,-1,-5,-1,12
4.360000000000003,0.532,0.274,1.532,0.0,0.573,0.372,1.484,0.008,-1,-4,-1,11
4.400000000000003,0.535,0.271,1.535,0.0,0.58,0.369,1.49,0.007,-1,-4,-3,11
4.440000000000003,0.538,0.269,1.538,0.0,0.585,0.367,1.494,0.007,-1,-5,-3,10
4.480000000000003,0.546,0.263,1.546,0.0,0.594,0.362,1.502,0.008,-2,-3,-1,8
4.520000000000003,0.549,0.26,1.549,0.0,0.6,0.358,1.507,0.005,-1,-3,-1,9
4.560000000000003,0.555,0.255,1.555,0.0,0.61,0.353,1.514,0.007,-1,-4,-1,9
4.600000000000003,0.558,0.252,1.558,0.0,0.616,0.349,1.519,0.006,-1,-4,1,9
4.640000000000003,0.564,0.247,1.564,0.0,0.621,0.345,1.523,0.007,-1,-4,-1,10
4.680000000000003,0.568,0.243,1.568,0.0,0.627,0.34,1.527,0.006,1,-4,-3,10
4.720000000000003,0.573,0.239,1.573,0.0,0.634,0.335,1.533,0.005,-1,-4,5,8
4.760000000000003,0.578,0.233,1.578,0.0,0.64,0.33,1.538,0.006,-1,-3,-7,10
4.800000000000003,0.583,0.227,1.583,0.0,0.646,0.324,1.543,0.007,-1,-4,-1,9
4.840000000000003,0.587,0.222,1.587,0.0,0.651,0.319,1.547,0.006,-1,-4,-2,9
4.8800000000000034,0.591,0.218,1.591,0.0,0.658,0.313,1.553,0.004,-1,-3,-1,9
4.9200000000000035,0.595,0.213,1.595,0.0,0.663,0.308,1.557,0.006,-1,-4,-1,9
4.9600000000000035,0.599,0.209,1.599,0.0,0.668,0.303,1.56,0.006,-1,-4,3,9
5.0000000000000036,0.602,0.204,1.602,0.0,0.674,0.296,1.565,0.006,-1,-5,4,9
5.040000000000004,0.606,0.199,1.606,0.0,0.679,0.291,1.569,0.005,-2,-3,-5,10
5.080000000000004,0.609,0.194,1.609,0.0,0.684,0.285,1.572,0.004,-2,-2,-1,9
5.120000000000004,0.613,0.189,1.613,0.0,0.688,0.279,1.576,0.003,-1,-3,-1,9
5.160000000000004,0.617,0.182,1.617,0.0,0.693,0.273,1.58,0.003,-2,-2,1,9
5.200000000000004,0.621,0.175,1.621,0.0,0.697,0.268,1.584,-0.005,-2,-3,1,9
5.240000000000004,0.624,0.17,1.624,0.0,0.703,0.258,1.589,0.0,-1,-5,13,8
5.280000000000004,0.628,0.163,1.628,0.0,0.707,0.253,1.593,-0.01,-3,-2,-5,8
5.320000000000004,0.632,0.156,1.632,0.0,0.711,0.246,1.597,-0.006,-1,-3,1,9
5.360000000000004,0.634,0.151,1.634,0.0,0.715,0.239,1.6,-0.003,-1,-3,1,8
5.400000000000004,0.637,0.145,1.637,0.0,0.718,0.233,1.604,-0.003,-1,-2,1,7
5.440000000000004,0.639,0.14,1.639,0.0,0.722,0.225,1.609,-0.008,-1,-2,1,7
5.480000000000004,0.642,0.134,1.642,0.0,0.726,0.216,1.613,-0.004,-1,-3,1,6
5.520000000000004,0.644,0.129,1.644,0.0,0.729,0.208,1.616,0.002,-1,-2,2,6
5.560000000000004,0.645,0.125,1.645,0.0,0.731,0.201,1.619,0.002,-1,-1,-5,6
5.600000000000004,0.648,0.117,1.648,0.0,0.733,0.194,1.622,0.004,-1,-2,-1,6
5.640000000000004,0.65,0.11,1.65,0.0,0.735,0.186,1.626,-0.003,-1,-2,5,4
5.680000000000004,0.652,0.104,1.652,0.0,0.737,0.178,1.629,-0.001,-1,-2,5,4
5.720000000000004,0.654,0.098,1.654,0.0,0.739,0.17,1.632,-0.001,-1,-1,-2,4
5.760000000000004,0.656,0.091,1.656,0.0,0.74,0.162,1.635,0.004,-1,-2,1,4
5.800000000000004,0.657,0.085,1.657,0.0,0.741,0.155,1.637,-0.005,-1,-1,3,4
5.840000000000004,0.659,0.079,1.659,0.0,0.742,0.147,1.64,-0.006,-1,-1,-4,4
5.880000000000004,0.66,0.071,1.66,0.0,0.743,0.139,1.642,-0.005,-1,-1,-1,3
5.920000000000004,0.662,0.063,1.662,0.0,0.743,0.131,1.645,-0.006,-1,-1,6,4
5.960000000000004,0.663,0.055,1.663,0.0,0.744,0.122,1.647,0.002,-1,-3,8,3
6.000000000000004,0.664,0.049,1.664,0.0,0.744,0.114,1.649,-0.012,-1,-1,-2,3
6.0400000000000045,0.665,0.041,1.665,0.0,0.744,0.106,1.65,-0.01,-1,-2,11,2
6.0800000000000045,0.666,0.035,1.666,0.0,0.744,0.097,1.652,-0.009,-2,-1,-4,3
6.1200000000000045,0.666,0.029,1.666,0.0,0.744,0.089,1.653,-0.007,-1,-3,3,2
6.160000000000005,0.666,0.023,1.666,0.0,0.744,0.079,1.655,-0.006,-1,-3,2,2
6.200000000000005,0.667,0.015,1.667,0.0,0.744,0.071,1.656,-0.014,-2,-1,6,3
6.240000000000005,0.667,0.011,1.667,0.0,0.744,0.062,1.656,-0.007,-1,-2,6,2
6.280000000000005,0.667,0.003,1.667,0.0,0.743,0.055,1.657,-0.008,-2,-1,-1,2
6.320000000000005,0.667,-0.003,1.667,0.0,0.743,0.047,1.658,-0.01,-1,-3,1,2
6.360000000000005,0.666,-0.011,1.666,0.0,0.742,0.037,1.66,-0.011,-2,-1,-3,1
6.400000000000005,0.666,-0.017,1.666,0.0,0.741,0.029,1.661,-0.002,-1,-3,9,1
6.440000000000005,0.665,-0.025,1.665,0.0,0.741,0.018,1.662,-0.001,-3,-1,-4,1
6.480000000000005,0.665,-0.028,1.665,0.0,0.74,0.011,1.662,-0.005,-2,-2,3,1
6.520000000000005,0.664,-0.036,1.664,0.0,0.739,0.002,1.663,-0.008,-2,-1,8,-1
6.560000000000005,0.664,-0.04,1.664,0.0,0.738,-0.006,1.663,-0.002,-3,-1,-8,-1
6.600000000000005,0.663,-0.046,1.663,0.0,0.737,-0.014,1.663,-0.005,-3,-1,4,-1
6.640000000000005,0.662,-0.052,1.662,0.0,0.736,-0.023,1.663,-0.003,-2,1,4,-1
6.680000000000005,0.66,-0.06,1.66,0.0,0.735,-0.034,1.663,-0.002,-2,-1,-1,-1
6.720000000000005,0.658,-0.068,1.658,0.0,0.733,-0.042,1.662,-0.006,-2,-1,2,-1
6.760000000000005,0.657,-0.074,1.657,0.0,0.732,-0.051,1.661,-0.01,-2,1,3,-1
6.800000000000005,0.655,-0.08,1.655,0.0,0.729,-0.061,1.661,-0.007,-2,-1,3,-1
6.840000000000005,0.654,-0.085,1.654,0.0,0.728,-0.071,1.66,0.002,-1,1,2,-1
6.880000000000005,0.652,-0.091,1.652,0.0,0.725,-0.079,1.659,-0.004,-1,1,6,-1
6.920000000000005,0.65,-0.099,1.65,0.0,0.722,-0.087,1.659,-0.019,-3,1,-5,-2
6.960000000000005,0.648,-0.104,1.648,0.0,0.72,-0.095,1.658,-0.008,-2,1,4,-3
7.000000000000005,0.645,-0.112,1.645,0.0,0.717,-0.104,1.658,-0.009,-2,1,5,-4
7.040000000000005,0.643,-0.117,1.643,0.0,0.715,-0.113,1.657,-0.008,-2,2,-1,-4
7.080000000000005,0.639,-0.125,1.639,0.0,0.712,-0.122,1.656,-0.012,-2,2,6,-5
7.120000000000005,0.636,-0.132,1.636,0.0,0.709,-0.13,1.655,-0.009,-1,1,2,-5
7.1600000000000055,0.634,-0.137,1.634,0.0,0.706,-0.139,1.654,-0.009,-3,1,-1,-6
7.2000000000000055,0.63,-0.145,1.63,0.0,0.702,-0.15,1.652,-0.013,-3,1,4,-6
7.2400000000000055,0.627,-0.15,1.627,0.0,0.699,-0.158,1.65,-0.013,-3,1,5,-6
7.280000000000006,0.624,-0.157,1.624,0.0,0.696,-0.167,1.647,-0.006,-3,2,1,-5
7.320000000000006,0.62,-0.164,1.62,0.0,0.692,-0.175,1.644,-0.01,-3,1,-1,-5
7.360000000000006,0.617,-0.169,1.617,0.0,0.688,-0.185,1.64,-0.01,-3,1,6,-5
7.400000000000006,0.613,-0.174,1.613,0.0,0.685,-0.194,1.637,-0.006,-4,2,-1,-5
7.440000000000006,0.61,-0.179,1.61,0.0,0.681,-0.204,1.633,-0.009,-3,1,4,-5
7.480000000000006,0.606,-0.186,1.606,0.0,0.676,-0.214,1.63,-0.018,-3,3,-1,-5
7.520000000000006,0.601,-0.192,1.601,0.0,0.673,-0.222,1.627,-0.013,-3,1,11,-6
7.560000000000006,0.597,-0.197,1.597,0.0,0.669,-0.23,1.624,-0.009,-3,2,1,-6
7.600000000000006,0.594,-0.202,1.594,0.0,0.665,-0.24,1.62,-0.009,-3,3,-1,-6
7.640000000000006,0.59,-0.207,1.59,0.0,0.661,-0.248,1.617,-0.009,-4,3,1,-7
7.680000000000006,0.584,-0.214,1.584,0.0,0.656,-0.258,1.614,-0.008,-4,1,5,-8
7.720000000000006,0.58,-0.219,1.58,0.0,0.653,-0.265,1.611,-0.009,-4,5,-1,-7
7.760000000000006,0.574,-0.225,1.574,0.0,0.648,-0.275,1.606,-0.013,-4,2,2,-8
7.800000000000006,0.569,-0.231,1.569,0.0,0.643,-0.282,1.603,-0.009,-3,1,5,-9
7.840000000000006,0.564,-0.235,1.564,0.0,0.639,-0.29,1.6,-0.005,-3,2,3,-9
7.880000000000006,0.559,-0.24,1.559,0.0,0.634,-0.298,1.595,-0.008,-3,2,5,-9
7.920000000000006,0.554,-0.245,1.554,0.0,0.629,-0.305,1.591,-0.009,-3,3,-1,-9
7.960000000000006,0.55,-0.249,1.55,0.0,0.625,-0.312,1.587,-0.01,-3,1,4,-9
8.000000000000005,0.545,-0.252,1.545,0.0,0.62,-0.318,1.582,-0.009,-3,2,3,-9
8.040000000000004,0.541,-0.256,1.541,0.0,0.615,-0.325,1.578,-0.013,-3,3,1,-7
8.080000000000004,0.536,-0.26,1.536,0.0,0.61,-0.331,1.574,-0.012,-2,2,6,-8
8.120000000000003,0.53,-0.265,1.53,0.0,0.597,-0.347,1.563,0.001,-4,2,2,-8
8.160000000000002,0.523,-0.27,1.523,0.0,0.588,-0.355,1.557,-0.006,-1,4,1,-7
8.200000000000001,0.515,-0.276,1.515,0.0,0.581,-0.361,1.553,-0.009,-2,4,3,-9
8.24,0.51,-0.279,1.51,0.0,0.575,-0.367,1.549,-0.014,-2,3,3,-10
8.28,0.505,-0.282,1.505,0.0,0.57,-0.372,1.545,-0.006,-3,3,6,-10
8.319999999999999,0.5,-0.285,1.5,0.0,0.563,-0.379,1.54,-0.006,-3,4,-1,-9
8.359999999999998,0.493,-0.289,1.493,0.0,0.557,-0.384,1.535,-0.007,-3,3,-1,-10
8.399999999999997,0.486,-0.293,1.486,0.0,0.551,-0.389,1.531,-0.01,-3,4,4,-10
8.439999999999996,0.481,-0.296,1.481,0.0,0.545,-0.393,1.526,-0.008,-3,3,1,-12
8.479999999999995,0.474,-0.3,1.474,0.0,0.539,-0.398,1.522,-0.006,-3,3,4,-12
8.519999999999994,0.468,-0.302,1.468,0.0,0.533,-0.403,1.517,-0.004,-2,4,3,-12
8.559999999999993,0.461,-0.306,1.461,0.0,0.525,-0.409,1.511,-0.008,-3,4,2,-13
8.599999999999993,0.454,-0.309,1.454,0.0,0.519,-0.414,1.506,-0.005,-3,4,1,-14
8.639999999999992,0.448,-0.311,1.448,0.0,0.512,-0.418,1.5,-0.007,-2,4,2,-13
8.67999999999999,0.441,-0.314,1.441,0.0,0.506,-0.422,1.494,-0.005,-2,4,2,-13
8.71999999999999,0.433,-0.317,1.433,0.0,0.499,-0.426,1.488,-0.008,-2,3,4,-13
8.75999999999999,0.426,-0.32,1.426,0.0,0.491,-0.431,1.481,-0.006,-2,5,1,-12
8.799999999999988,0.418,-0.322,1.418,0.0,0.482,-0.436,1.474,-0.01,-2,4,2,-14
8.839999999999987,0.412,-0.324,1.412,0.0,0.475,-0.44,1.467,-0.009,-2,3,6,-14
8.879999999999987,0.405,-0.326,1.405,0.0,0.468,-0.443,1.461,-0.01,-3,5,-1,-14
8.919999999999986,0.397,-0.328,1.397,0.0,0.462,-0.447,1.455,-0.013,-3,4,2,-14
8.959999999999985,0.389,-0.33,1.389,0.0,0.455,-0.45,1.449,-0.006,-2,4,7,-14
8.999999999999984,0.381,-0.331,1.381,0.0,0.446,-0.454,1.442,-0.006,-4,3,1,-16
9.039999999999983,0.374,-0.333,1.374,0.0,0.439,-0.456,1.436,-0.01,-4,3,3,-14
9.079999999999982,0.368,-0.334,1.368,0.0,0.431,-0.459,1.429,-0.01,-3,4,2,-15
9.119999999999981,0.362,-0.335,1.362,0.0,0.424,-0.461,1.423,-0.009,-3,4,3,-16
9.15999999999998,0.354,-0.336,1.354,0.0,0.415,-0.463,1.416,-0.008,-2,3,1,-17
9.19999999999998,0.346,-0.337,1.346,0.0,0.408,-0.465,1.41,-0.009,-2,3,1,-16
9.239999999999979,0.34,-0.337,1.34,0.0,0.402,-0.467,1.403,-0.007,-3,4,1,-16
9.279999999999978,0.332,-0.338,1.332,0.0,0.395,-0.467,1.397,-0.002,-2,4,-4,-16
9.319999999999977,0.326,-0.338,1.326,0.0,0.388,-0.468,1.39,-0.001,-2,3,-4,-17
9.359999999999976,0.32,-0.339,1.32,0.0,0.381,-0.469,1.383,-0.002,-2,2,-1,-16
9.399999999999975,0.312,-0.339,1.312,0.0,0.374,-0.469,1.376,-0.005,-2,4,-1,-15
9.439999999999975,0.306,-0.339,1.306,0.0,0.367,-0.469,1.369,-0.004,-2,3,2,-14
9.479999999999974,0.3,-0.338,1.3,0.0,0.361,-0.47,1.361,0.008,-1,3,-2,-14
9.519999999999973,0.292,-0.338,1.292,0.0,0.351,-0.469,1.352,-0.004,-2,4,1,-14
9.559999999999972,0.284,-0.338,1.284,0.0,0.346,-0.469,1.347,-0.002,-2,4,1,-15
9.599999999999971,0.276,-0.337,1.276,0.0,0.336,-0.469,1.336,0.008,-2,3,-1,-13
9.63999999999997,0.268,-0.336,1.268,0.0,0.328,-0.468,1.329,0.002,-1,4,-1,-13
9.67999999999997,0.262,-0.335,1.262,0.0,0.321,-0.468,1.322,0.002,-2,4,-2,-14
9.719999999999969,0.254,-0.334,1.254,0.0,0.311,-0.466,1.311,-0.001,-3,5,-5,-14
9.759999999999968,0.248,-0.333,1.248,0.0,0.304,-0.465,1.304,-0.001,-1,3,7,-11
9.799999999999967,0.242,-0.332,1.242,0.0,0.297,-0.464,1.297,-0.009,-2,3,5,-12
9.839999999999966,0.236,-0.331,1.236,0.0,0.29,-0.463,1.29,-0.005,-2,4,-2,-12
9.879999999999965,0.229,-0.329,1.229,0.0,0.283,-0.462,1.284,-0.003,-1,4,-2,-12
9.919999999999964,0.223,-0.328,1.223,0.0,0.275,-0.46,1.276,-0.003,-1,3,5,-13
9.959999999999964,0.215,-0.325,1.215,0.0,0.268,-0.459,1.269,-0.007,-3,4,1,-13
9.999999999999963,0.209,-0.324,1.209,0.0,0.259,-0.456,1.262,-0.004,-1,4,-3,-12
10.039999999999962,0.204,-0.322,1.204,0.0,0.253,-0.454,1.255,-0.007,-1,4,11,-12
10.079999999999961,0.2,-0.321,1.2,0.0,0.246,-0.453,1.249,-0.004,-1,4,-1,-11
10.11999999999996,0.192,-0.318,1.192,0.0,0.238,-0.45,1.241,-0.004,-1,4,1,-10
10.15999999999996,0.189,-0.317,1.189,0.0,0.232,-0.448,1.235,0.003,-1,4,1,-10
10.199999999999958,0.181,-0.314,1.181,0.0,0.222,-0.444,1.227,-0.003,-2,5,6,-10
10.239999999999958,0.174,-0.31,1.174,0.0,0.214,-0.441,1.22,-0.003,-1,4,1,-10
10.279999999999957,0.168,-0.308,1.168,0.0,0.207,-0.439,1.213,0.005,-2,5,-5,-10
10.319999999999956,0.165,-0.306,1.165,0.0,0.2,-0.436,1.208,-0.001,-1,5,-7,-10
10.359999999999955,0.158,-0.303,1.158,0.0,0.193,-0.433,1.201,0.006,-1,4,-1,-10
10.399999999999954,0.15,-0.299,1.15,0.0,0.186,-0.429,1.195,0.001,-1,4,1,-10
10.439999999999953,0.145,-0.296,1.145,0.0,0.178,-0.426,1.188,0.008,-1,4,-1,-10
10.479999999999952,0.138,-0.292,1.138,0.0,0.171,-0.423,1.183,0.0,-1,4,-1,-11
10.519999999999952,0.131,-0.288,1.131,0.0,0.165,-0.42,1.178,-0.003,-1,5,-1,-11
10.55999999999995,0.126,-0.285,1.126,0.0,0.158,-0.417,1.173,0.001,-1,5,-1,-11
10.59999999999995,0.121,-0.281,1.121,0.0,0.152,-0.414,1.167,0.001,-1,4,1,-10
10.639999999999949,0.116,-0.278,1.116,0.0,0.144,-0.41,1.16,0.001,-1,4,1,-10
10.679999999999948,0.112,-0.274,1.112,0.0,0.138,-0.406,1.155,0.007,1,4,-1,-9
10.719999999999947,0.105,-0.27,1.105,0.0,0.13,-0.402,1.148,0.008,-1,4,-1,-10
10.759999999999946,0.099,-0.265,1.099,0.0,0.123,-0.397,1.143,-0.0,1,4,1,-10
